Freq	Int 	Phase
5.99554e+14	4.03249e-18	3.05619
6.00042e+14	4.89698e-17	2.71077
6.0053e+14	1.04431e-17	-2.61524
6.01018e+14	5.40322e-17	2.70782
6.01507e+14	6.12493e-18	2.15711
6.01995e+14	2.32736e-17	2.71336
6.02483e+14	1.05461e-19	0.975574
6.02971e+14	1.32488e-17	3.11865
6.0346e+14	1.60155e-17	2.18079
6.03948e+14	1.79022e-17	-3.00204
6.04436e+14	2.19278e-17	2.70331
6.04925e+14	1.7849e-17	-2.05082
6.05413e+14	2.67962e-17	2.09586
6.05901e+14	5.23248e-17	3.13154
6.06389e+14	1.51104e-18	-0.57915
6.06878e+14	8.77944e-18	-2.71446
6.07366e+14	3.30385e-17	2.79353
6.07854e+14	6.526e-19	2.39928
6.08343e+14	1.98473e-17	3.1309
6.08831e+14	3.40511e-17	-2.99088
6.09319e+14	4.95127e-17	2.99821
6.09807e+14	5.67175e-17	-2.92837
6.10296e+14	8.87696e-18	-1.56335
6.10784e+14	2.57957e-17	2.9018
6.11272e+14	6.86008e-18	1.64789
6.11761e+14	1.52042e-17	-2.94425
6.12249e+14	4.17194e-18	0.0413069
6.12737e+14	2.11376e-17	-2.07591
6.13225e+14	3.81498e-18	-2.89233
6.13714e+14	1.00693e-16	2.44768
6.14202e+14	3.47891e-17	-1.84099
6.1469e+14	3.71309e-17	-1.5743
6.15179e+14	7.30303e-19	-1.12633
6.15667e+14	2.72163e-17	-1.11325
6.16155e+14	6.92618e-18	-3.13828
6.16643e+14	9.17512e-18	-2.69584
6.17132e+14	6.53391e-18	0.527054
6.1762e+14	5.76591e-17	-0.646766
6.18108e+14	6.67499e-18	2.68861
6.18596e+14	1.53255e-17	0.415629
6.19085e+14	1.46256e-16	2.09544
6.19573e+14	5.37524e-19	2.08213
6.20061e+14	7.16546e-17	-0.323145
6.2055e+14	4.47593e-17	-2.64359
6.21038e+14	2.20825e-17	0.0650353
6.21526e+14	1.55575e-16	2.76427
6.22014e+14	5.81325e-17	-0.365474
6.22503e+14	1.81143e-16	2.51773
6.22991e+14	5.44641e-18	-2.4251
6.23479e+14	1.65094e-17	2.06364
6.23968e+14	1.10305e-16	1.44556
6.24456e+14	3.21557e-17	2.48279
6.24944e+14	8.2487e-18	-2.27655
6.25432e+14	6.50443e-18	2.00161
6.25921e+14	3.60625e-18	3.04032
6.26409e+14	8.93289e-17	0.324842
6.26897e+14	1.07964e-16	-2.65192
6.27386e+14	1.17482e-17	-1.658
6.27874e+14	1.08945e-17	2.90065
6.28362e+14	9.99831e-18	1.12764
6.2885e+14	3.78618e-17	-2.87904
6.29339e+14	1.50656e-17	1.40707
6.29827e+14	1.55968e-17	2.42878
6.30315e+14	5.45497e-18	-2.17269
6.30804e+14	5.43697e-18	1.74647
6.31292e+14	2.14969e-17	-0.880073
6.3178e+14	1.38195e-17	-2.52594
6.32268e+14	1.33024e-17	2.41217
6.32757e+14	1.88848e-17	-2.80138
6.33245e+14	3.85911e-17	-0.795258
6.33733e+14	1.07983e-17	-2.58706
6.34221e+14	9.37048e-19	1.13993
6.3471e+14	4.394e-17	0.468967
6.35198e+14	4.62992e-18	-2.01083
6.35686e+14	2.69026e-17	0.558221
6.36175e+14	1.58225e-18	1.72924
6.36663e+14	1.05088e-17	2.87527
6.37151e+14	1.75712e-17	1.41796
6.37639e+14	9.33454e-18	2.61043
6.38128e+14	1.1489e-17	2.07984
6.38616e+14	1.39757e-18	-1.45615
6.39104e+14	2.19002e-17	0.572144
6.39593e+14	9.21416e-19	1.53087
6.40081e+14	1.3173e-17	1.96933
6.40569e+14	6.0059e-18	2.66337
6.41057e+14	4.07394e-18	-2.57302
6.41546e+14	5.28106e-18	-0.763218
6.42034e+14	1.03259e-17	0.936976
6.42522e+14	3.28182e-18	-2.92447
6.43011e+14	6.45265e-18	1.93344
6.43499e+14	2.56549e-18	-2.18475
6.43987e+14	1.93388e-18	2.35138
6.44475e+14	9.80261e-19	-1.35922
6.44964e+14	6.83659e-18	2.10074
6.45452e+14	5.0545e-18	-1.91742
6.4594e+14	1.31724e-17	1.58185
6.46429e+14	3.04014e-18	3.07735
6.46917e+14	5.91851e-18	-2.70643
6.47405e+14	3.49113e-18	0.395448
6.47893e+14	2.20337e-17	1.10444
6.48382e+14	1.29807e-17	-1.36235
6.4887e+14	1.19341e-17	1.65224
6.49358e+14	3.04785e-18	-2.0421
6.49846e+14	6.62962e-18	2.27438
6.50335e+14	3.83155e-19	-2.74776
6.50823e+14	7.37058e-18	1.7507
6.51311e+14	1.72214e-18	0.791267
6.518e+14	1.18574e-17	2.03205
6.52288e+14	4.64904e-17	-1.42845
6.52776e+14	9.74169e-18	2.3435
6.53264e+14	9.18417e-18	-2.24834
6.53753e+14	3.54507e-18	-2.47014
6.54241e+14	4.34709e-17	-2.85153
6.54729e+14	1.63729e-17	2.98096
6.55218e+14	1.18487e-17	2.63209
6.55706e+14	4.54347e-18	2.89227
6.56194e+14	1.24334e-17	-1.87221
6.56682e+14	4.09408e-18	2.53405
6.57171e+14	1.33046e-17	-1.9344
6.57659e+14	6.70427e-18	-0.496694
6.58147e+14	6.87615e-18	-2.0056
6.58636e+14	2.53513e-19	1.82067
6.59124e+14	7.84179e-18	-0.0952853
6.59612e+14	4.45996e-19	2.60193
6.601e+14	6.22722e-18	-0.148136
6.60589e+14	9.86483e-19	-1.10815
6.61077e+14	3.3815e-18	2.76172
6.61565e+14	5.17279e-18	-2.10435
6.62054e+14	3.99072e-18	-2.52667
6.62542e+14	2.95142e-18	-2.79566
6.6303e+14	1.5044e-17	-1.33875
6.63518e+14	6.9794e-18	-1.52243
6.64007e+14	5.00068e-17	-2.46928
6.64495e+14	7.71929e-19	2.46334
6.64983e+14	1.28971e-17	-2.67098
6.65471e+14	1.09299e-17	-1.92778
6.6596e+14	3.12988e-18	-1.40679
6.66448e+14	1.26022e-18	-1.92998
6.66936e+14	7.41689e-20	2.80896
6.67425e+14	3.06662e-17	2.68354
6.67913e+14	2.04105e-17	-1.47552
6.68401e+14	1.59992e-17	-0.13132
6.68889e+14	2.94954e-18	-2.34831
6.69378e+14	4.37056e-17	-2.54277
6.69866e+14	4.69981e-18	2.02732
6.70354e+14	2.50309e-18	-2.96408
6.70843e+14	9.73618e-18	3.00574
6.71331e+14	1.45348e-17	3.1196
6.71819e+14	3.75114e-17	-2.56617
6.72307e+14	3.32042e-17	-2.99397
6.72796e+14	3.04502e-17	-2.46674
6.73284e+14	3.459e-17	-2.13684
6.73772e+14	1.92346e-18	-2.67076
6.74261e+14	2.89996e-17	3.12951
6.74749e+14	6.08634e-18	-2.79974
6.75237e+14	2.67131e-17	2.74162
6.75725e+14	1.69822e-18	1.37609
6.76214e+14	4.55124e-18	1.49906
6.76702e+14	5.49135e-18	1.98261
6.7719e+14	3.41028e-17	-2.88102
6.77679e+14	9.10055e-18	2.86233
6.78167e+14	4.88934e-17	3.0477
6.78655e+14	3.22774e-18	2.80951
6.79143e+14	2.09993e-17	3.02081
6.79632e+14	1.76649e-17	-1.81049
6.8012e+14	3.98553e-18	-0.105627
6.80608e+14	6.21225e-18	1.08639
6.81096e+14	9.49463e-18	-2.40957
6.81585e+14	6.66809e-17	-0.185891
6.82073e+14	1.62427e-17	-1.50457
6.82561e+14	2.48903e-18	0.521877
6.8305e+14	3.84577e-17	2.49748
6.83538e+14	3.14445e-17	-0.540344
6.84026e+14	1.37939e-17	-0.847401
6.84514e+14	1.65492e-18	-0.593718
6.85003e+14	3.57866e-17	-2.12204
6.85491e+14	2.74014e-18	-1.79975
6.85979e+14	1.42019e-18	2.3729
6.86468e+14	5.32675e-18	-2.40483
6.86956e+14	7.34557e-18	-2.91151
6.87444e+14	1.06813e-17	3.06172
6.87932e+14	4.02399e-17	2.83974
6.88421e+14	4.15259e-17	3.07954
6.88909e+14	3.08403e-17	-1.71856
6.89397e+14	1.74986e-17	2.65807
6.89886e+14	2.75923e-18	-1.45068
6.90374e+14	2.93131e-18	1.05347
6.90862e+14	4.49328e-17	2.68119
6.9135e+14	6.30432e-18	1.52744
6.91839e+14	8.66431e-19	2.54771
6.92327e+14	4.52251e-18	2.94145
6.92815e+14	4.17907e-18	2.72951
6.93304e+14	1.86241e-18	0.525428
6.93792e+14	1.91813e-17	1.59336
6.9428e+14	6.67482e-18	1.77485
6.94768e+14	6.60278e-18	-0.317197
6.95257e+14	3.07421e-18	0.49781
6.95745e+14	3.3128e-18	1.47953
6.96233e+14	1.58424e-17	2.01449
6.96721e+14	6.96464e-18	-1.59739
6.9721e+14	4.66563e-18	-0.231031
6.97698e+14	1.11087e-17	-1.06734
6.98186e+14	5.9839e-18	-0.264228
6.98675e+14	7.41966e-18	2.12087
6.99163e+14	7.72726e-18	0.653994
6.99651e+14	3.67082e-18	1.26352
7.00139e+14	1.41305e-18	-2.00544
7.00628e+14	5.16741e-18	-2.9185
7.01116e+14	5.57392e-18	-0.232973
7.01604e+14	8.3767e-17	0.621153
7.02093e+14	1.12845e-17	2.33997
7.02581e+14	3.5602e-18	0.4943
7.03069e+14	1.40937e-18	1.98755
7.03557e+14	2.25713e-17	0.996847
7.04046e+14	1.21065e-17	2.49382
7.04534e+14	1.96662e-17	0.772711
7.05022e+14	1.56416e-17	0.482248
7.05511e+14	2.12152e-17	0.553846
7.05999e+14	1.62306e-17	1.55117
7.06487e+14	2.0713e-17	0.722785
7.06975e+14	2.56509e-17	1.3465
7.07464e+14	2.48886e-17	0.871952
7.07952e+14	1.39148e-17	1.55184
7.0844e+14	3.13854e-17	1.04998
7.08929e+14	9.75078e-18	1.07779
7.09417e+14	8.70436e-17	0.625585
7.09905e+14	6.70001e-18	1.02341
7.10393e+14	2.90701e-17	0.740275
7.10882e+14	2.98907e-18	0.147451
7.1137e+14	2.79449e-17	0.131577
7.11858e+14	2.98726e-18	1.01121
7.12346e+14	1.7581e-18	0.725091
7.12835e+14	1.42051e-17	-1.47132
7.13323e+14	2.13615e-17	0.584159
7.13811e+14	6.69104e-18	0.509972
7.143e+14	6.8792e-17	0.506456
7.14788e+14	5.38382e-17	-2.6552
7.15276e+14	1.36167e-17	1.01208
7.15764e+14	5.03564e-18	2.5002
7.16253e+14	6.47894e-17	1.52063
7.16741e+14	5.91439e-18	-0.199805
7.17229e+14	3.95068e-17	0.759842
7.17718e+14	1.80703e-18	0.299657
7.18206e+14	3.84613e-17	1.24342
7.18694e+14	9.83879e-18	1.46865
7.19182e+14	1.39956e-17	0.622739
7.19671e+14	1.16131e-17	1.70489
7.20159e+14	7.05758e-17	1.10224
7.20647e+14	1.1891e-17	1.85413
7.21136e+14	1.36916e-17	1.12648
7.21624e+14	7.34707e-17	1.45157
7.22112e+14	4.08504e-17	0.650026
7.226e+14	1.31174e-17	1.94731
7.23089e+14	1.88987e-17	1.62444
7.23577e+14	1.59333e-17	1.5145
7.24065e+14	7.51481e-17	1.37884
7.24554e+14	2.17917e-17	1.24376
7.25042e+14	4.85928e-17	0.966212
7.2553e+14	4.77586e-17	1.09759
7.26018e+14	6.35672e-17	1.42311
7.26507e+14	7.3814e-19	0.463004
7.26995e+14	5.39894e-18	-0.317413
7.27483e+14	4.74322e-18	-0.340251
7.27971e+14	1.17186e-17	1.03104
7.2846e+14	8.98594e-18	3.03448
7.28948e+14	5.92257e-18	1.77445
7.29436e+14	9.10858e-18	1.05735
7.29925e+14	9.7386e-18	0.236218
7.30413e+14	2.05992e-18	2.24978
7.30901e+14	2.13322e-17	2.13396
7.31389e+14	2.30411e-17	2.30603
7.31878e+14	2.43004e-17	1.6841
7.32366e+14	8.24219e-18	2.02842
7.32854e+14	3.57249e-18	2.35818
7.33343e+14	1.22188e-17	1.80022
7.33831e+14	2.25233e-17	1.52276
7.34319e+14	2.77654e-17	1.78083
7.34807e+14	4.35694e-17	2.49448
7.35296e+14	1.47334e-17	1.17253
7.35784e+14	6.28819e-17	1.62708
7.36272e+14	2.13998e-17	1.92465
7.36761e+14	9.11813e-17	1.97748
7.37249e+14	1.43034e-17	0.981902
7.37737e+14	1.80657e-17	0.725091
7.38225e+14	4.36134e-17	1.27111
7.38714e+14	1.2017e-16	2.04979
7.39202e+14	6.4477e-18	0.769689
7.3969e+14	8.43123e-17	1.48079
7.40179e+14	2.5084e-17	1.44255
7.40667e+14	7.37906e-17	1.81024
7.41155e+14	4.54435e-17	1.65059
7.41643e+14	1.84606e-16	1.58372
7.42132e+14	1.72765e-16	2.53788
7.4262e+14	4.87025e-17	2.89813
7.43108e+14	7.82353e-18	-2.94544
7.43596e+14	2.07097e-17	1.45144
7.44085e+14	1.43033e-16	2.30078
7.44573e+14	6.94666e-17	1.86531
7.45061e+14	2.01827e-17	1.46689
7.4555e+14	2.2957e-17	2.57239
7.46038e+14	5.59889e-17	2.02674
7.46526e+14	1.17721e-16	2.14813
7.47014e+14	1.54742e-16	2.24672
7.47503e+14	5.11584e-17	1.83118
7.47991e+14	4.15153e-19	-0.169736
7.48479e+14	1.51309e-17	1.8015
7.48968e+14	2.52544e-17	1.73504
7.49456e+14	4.46736e-17	1.90733
7.49944e+14	5.67063e-18	1.41246
7.50432e+14	3.77193e-17	-3.02509
7.50921e+14	6.86174e-19	0.494783
7.51409e+14	1.9628e-19	1.267
7.51897e+14	1.611e-17	1.1763
7.52386e+14	1.28057e-17	-1.62002
7.52874e+14	2.30586e-17	-0.611373
7.53362e+14	6.50269e-17	-0.727841
7.5385e+14	9.75719e-18	0.0164431
7.54339e+14	2.99054e-17	-1.90482
7.54827e+14	5.23319e-17	-1.05003
7.55315e+14	4.2175e-17	0.486624
7.55804e+14	1.76141e-17	-0.685775
7.56292e+14	1.0848e-17	-0.796868
7.5678e+14	3.90071e-17	0.168554
7.57268e+14	1.52467e-17	-0.343772
7.57757e+14	4.21062e-17	2.19875
7.58245e+14	3.75578e-17	3.03483
7.58733e+14	1.11053e-17	1.8337
7.59221e+14	2.63345e-17	1.79743
7.5971e+14	3.72268e-17	1.50133
7.60198e+14	1.01061e-17	1.64852
7.60686e+14	5.69927e-18	-0.241786
7.61175e+14	4.64434e-18	1.75274
7.61663e+14	2.34404e-17	0.337046
7.62151e+14	1.67978e-18	-0.0877316
7.62639e+14	8.02835e-19	-2.5903
7.63128e+14	1.48202e-17	0.335788
7.63616e+14	3.52046e-18	0.918872
7.64104e+14	2.48692e-18	-1.71702
7.64593e+14	1.86804e-19	-1.15342
7.65081e+14	1.12515e-17	-2.8167
7.65569e+14	9.81088e-18	-0.315258
7.66057e+14	5.8256e-18	1.00568
7.66546e+14	7.96381e-19	2.73802
7.67034e+14	3.91853e-18	-0.474662
7.67522e+14	6.93185e-18	1.2829
7.68011e+14	9.16481e-18	0.279222
7.68499e+14	3.85444e-18	-0.813513
7.68987e+14	1.14324e-17	-1.3838
7.69475e+14	9.20844e-18	0.812004
7.69964e+14	5.38863e-18	-1.02901
7.70452e+14	3.04865e-18	-2.75577
7.7094e+14	2.10626e-17	-0.384238
7.71429e+14	6.56509e-18	-1.00031
7.71917e+14	2.95452e-18	0.110472
7.72405e+14	5.07652e-18	-2.36894
7.72893e+14	1.88309e-17	-3.0571
7.73382e+14	3.92699e-17	0.573364
7.7387e+14	1.24081e-17	1.69963
7.74358e+14	1.10726e-18	1.23825
7.74846e+14	7.78687e-18	0.713742
7.75335e+14	2.00152e-17	1.35521
7.75823e+14	1.87629e-17	0.220342
7.76311e+14	1.5608e-17	1.79144
7.768e+14	1.08748e-17	-0.936035
7.77288e+14	9.74053e-18	2.18813
7.77776e+14	1.06988e-17	1.00694
7.78264e+14	6.59728e-18	-0.507953
7.78753e+14	5.2885e-18	0.883304
7.79241e+14	2.22038e-18	-1.80714
7.79729e+14	1.90025e-17	-0.996956
7.80218e+14	1.20755e-18	0.292437
7.80706e+14	8.1354e-18	-0.619526
7.81194e+14	2.90396e-18	-1.56856
7.81682e+14	2.40819e-17	0.266018
7.82171e+14	3.60212e-17	-1.2499
7.82659e+14	1.80571e-17	-0.196821
7.83147e+14	1.90748e-18	0.898696
7.83636e+14	5.20363e-18	-0.392776
7.84124e+14	5.63157e-18	-1.98103
7.84612e+14	1.21315e-17	-0.667668
7.851e+14	7.07979e-18	2.3869
7.85589e+14	1.30088e-17	-0.569508
7.86077e+14	6.21119e-18	-1.3199
7.86565e+14	5.85668e-18	-0.163877
7.87054e+14	1.21395e-17	-0.566055
7.87542e+14	1.0489e-17	-1.30675
7.8803e+14	7.53252e-18	-2.37388
7.88518e+14	1.62249e-18	-3.13814
7.89007e+14	2.60897e-18	-0.791285
7.89495e+14	1.54684e-17	0.769317
7.89983e+14	2.59786e-17	-1.24029
7.90471e+14	2.00866e-18	-1.24291
7.9096e+14	8.04228e-18	2.49434
7.91448e+14	1.79065e-17	-0.0638415
7.91936e+14	3.16157e-18	1.56269
7.92425e+14	7.95046e-19	3.05789
7.92913e+14	1.1586e-18	-1.48178
7.93401e+14	1.21195e-17	-0.395539
7.93889e+14	1.37573e-17	-1.71827
7.94378e+14	8.86189e-18	-1.46893
7.94866e+14	4.41906e-18	-2.40383
7.95354e+14	7.38875e-18	-1.17364
7.95843e+14	6.82262e-18	-1.56818
7.96331e+14	1.09037e-17	-2.679
7.96819e+14	4.10514e-18	3.01308
7.97307e+14	1.62347e-17	0.615254
7.97796e+14	1.07702e-17	-2.48762
7.98284e+14	1.31553e-18	-2.16553
7.98772e+14	1.54502e-17	-3.00879
7.99261e+14	5.01495e-18	0.204733
7.99749e+14	1.18094e-18	1.54536
8.00237e+14	3.26354e-17	2.29106
8.00725e+14	3.84454e-19	2.90142
8.01214e+14	4.83053e-19	1.28798
8.01702e+14	9.72383e-19	2.59464
8.0219e+14	6.90911e-18	-0.720003
8.02679e+14	4.82281e-18	-0.373863
8.03167e+14	3.33863e-18	2.81321
8.03655e+14	1.35471e-17	-0.569053
8.04143e+14	5.81017e-18	1.49094
8.04632e+14	2.38616e-17	1.32196
8.0512e+14	8.26854e-18	0.717569
8.05608e+14	1.98613e-17	2.54552
8.06096e+14	1.94595e-17	-1.03596
8.06585e+14	2.2474e-17	1.68945
8.07073e+14	8.50749e-18	1.88913
8.07561e+14	4.33584e-18	1.23102
8.0805e+14	7.32806e-17	2.3587
8.08538e+14	7.08841e-20	0.627577
8.09026e+14	1.39457e-19	1.57767
8.09514e+14	1.37841e-17	-0.672063
8.10003e+14	1.8854e-17	0.69611
8.10491e+14	2.4985e-18	2.99014
8.10979e+14	1.29276e-17	2.54864
8.11468e+14	8.12061e-17	0.193899
8.11956e+14	3.39586e-19	0.942358
8.12444e+14	1.91278e-18	1.34214
8.12932e+14	8.10596e-18	1.91292
8.13421e+14	3.04674e-17	-0.0726593
8.13909e+14	1.68475e-18	-0.897156
8.14397e+14	3.18225e-17	1.32312
8.14886e+14	1.8555e-17	0.881237
8.15374e+14	6.18e-18	1.19383
8.15862e+14	1.13158e-17	0.680043
8.1635e+14	3.59667e-17	0.39273
8.16839e+14	1.886e-17	-2.91813
8.17327e+14	2.8883e-17	-0.0590064
8.17815e+14	1.87646e-17	0.282142
8.18304e+14	2.73612e-17	0.331464
8.18792e+14	1.46087e-17	0.0658463
8.1928e+14	8.48849e-17	-0.035675
8.19768e+14	9.05066e-18	0.165337
8.20257e+14	8.11383e-18	0.630217
8.20745e+14	3.05321e-18	0.127646
8.21233e+14	2.27066e-17	-0.16537
8.21721e+14	1.38367e-18	-2.8977
8.2221e+14	4.19671e-17	1.4297
8.22698e+14	9.25918e-18	2.1698
8.23186e+14	1.92641e-17	0.260036
8.23675e+14	3.2187e-18	1.04044
8.24163e+14	3.81534e-18	0.121776
8.24651e+14	5.76806e-18	1.6738
8.25139e+14	3.69458e-17	-0.162389
8.25628e+14	5.15003e-18	-0.457872
8.26116e+14	7.36324e-19	0.668715
8.26604e+14	1.16126e-17	-0.137666
8.27093e+14	2.73643e-17	-0.126902
8.27581e+14	1.02501e-18	-0.452669
8.28069e+14	3.74455e-18	0.321621
8.28557e+14	1.40334e-18	-0.387266
8.29046e+14	4.21084e-17	-0.360967
8.29534e+14	4.39878e-18	-0.728174
8.30022e+14	2.88781e-17	0.261568
8.30511e+14	1.02703e-17	-0.57068
8.30999e+14	4.47166e-17	-0.459551
8.31487e+14	6.95925e-18	-0.719856
8.31975e+14	2.58119e-17	-0.789997
8.32464e+14	3.91123e-18	-2.73665
8.32952e+14	2.84661e-17	-0.730839
8.3344e+14	2.49836e-17	-1.04469
8.33929e+14	1.87995e-17	-1.11118
8.34417e+14	4.02233e-17	-0.607474
8.34905e+14	1.93763e-17	-0.483598
8.35393e+14	2.13218e-17	-1.27413
8.35882e+14	9.03042e-18	-2.00365
8.3637e+14	1.90998e-17	-1.11672
8.36858e+14	4.41005e-17	-1.06659
8.37346e+14	2.35432e-17	-2.06637
8.37835e+14	1.91929e-17	-1.57133
8.38323e+14	5.76933e-18	-1.14389
8.38811e+14	3.48917e-17	-1.1371
8.393e+14	2.14462e-17	-1.1238
8.39788e+14	7.77356e-18	-0.861169
8.40276e+14	1.65726e-17	-2.2555
8.40764e+14	3.04201e-17	-0.76358
8.41253e+14	4.92354e-17	-1.33254
8.41741e+14	2.35597e-17	-1.52835
8.42229e+14	2.22692e-17	-0.595896
8.42718e+14	2.88487e-17	-1.19512
8.43206e+14	4.00955e-17	-1.26064
8.43694e+14	3.02542e-17	-0.377267
8.44182e+14	2.87028e-17	-0.0581231
8.44671e+14	2.95099e-17	-0.392205
8.45159e+14	2.07192e-17	-0.690741
8.45647e+14	4.11547e-17	-0.617709
8.46136e+14	2.18173e-17	-0.277709
8.46624e+14	6.74228e-18	-0.746231
8.47112e+14	3.53658e-17	-0.637267
8.476e+14	3.66956e-17	-0.504285
8.48089e+14	5.97115e-18	-0.243736
8.48577e+14	1.85989e-17	-0.489568
8.49065e+14	4.38881e-17	-0.590667
8.49554e+14	1.40232e-17	-0.34765
8.50042e+14	2.18813e-17	0.245697
8.5053e+14	6.9204e-18	-0.02594
8.51018e+14	1.55854e-17	-0.437053
8.51507e+14	8.57337e-18	-1.28906
8.51995e+14	3.55286e-18	1.93269
8.52483e+14	3.35658e-18	-0.908224
8.52971e+14	2.38811e-17	-0.512749
8.5346e+14	1.25157e-17	-1.89431
8.53948e+14	1.95837e-18	-0.390696
8.54436e+14	1.85233e-17	-1.58253
8.54925e+14	2.96949e-17	0.0367463
8.55413e+14	1.25453e-17	-2.22002
8.55901e+14	3.78294e-18	0.603129
8.56389e+14	5.62161e-17	-0.226805
8.56878e+14	2.9393e-17	-0.042695
8.57366e+14	1.46232e-17	-1.39276
8.57854e+14	1.22192e-17	0.972036
8.58343e+14	1.70149e-17	-1.04586
8.58831e+14	1.06134e-17	0.4696
8.59319e+14	3.4585e-17	0.563863
8.59807e+14	1.44646e-17	0.410547
8.60296e+14	2.84655e-18	1.95006
8.60784e+14	8.08703e-17	0.534602
8.61272e+14	2.89477e-18	0.818112
8.61761e+14	9.51516e-17	0.0519195
8.62249e+14	9.94172e-17	-0.552403
8.62737e+14	5.21861e-17	-0.177613
8.63225e+14	1.62079e-17	2.7521
8.63714e+14	1.2049e-16	-0.19828
8.64202e+14	3.75945e-18	-0.783849
8.6469e+14	1.02411e-16	0.922189
8.65179e+14	5.97423e-17	-0.826891
8.65667e+14	9.92511e-17	-0.119781
8.66155e+14	6.90276e-17	0.471502
8.66643e+14	4.19697e-17	-0.390829
8.67132e+14	1.81429e-16	-0.588772
8.6762e+14	2.45887e-17	-1.13958
8.68108e+14	8.15464e-17	0.185956
8.68596e+14	1.19242e-16	1.90851
8.69085e+14	2.99239e-16	-0.788361
8.69573e+14	3.26768e-16	0.97149
8.70061e+14	6.68716e-17	1.29155
8.7055e+14	5.41574e-16	-0.725912
8.71038e+14	2.23357e-16	-0.490354
8.71526e+14	2.65502e-16	0.893375
8.72014e+14	8.20016e-18	0.80037
8.72503e+14	6.24622e-16	-0.487354
8.72991e+14	3.55133e-16	-0.062578
8.73479e+14	1.13713e-16	0.581155
8.73968e+14	2.08265e-16	1.85337
8.74456e+14	4.15351e-16	-0.779748
8.74944e+14	1.5234e-18	-3.1139
8.75432e+14	2.12546e-17	-0.0867154
8.75921e+14	1.40374e-17	-0.342658
8.76409e+14	8.38924e-17	1.88235
8.76897e+14	7.14651e-17	2.34092
8.77386e+14	2.99295e-17	0.499595
8.77874e+14	1.65794e-17	-0.46578
8.78362e+14	2.80049e-18	-3.131
8.7885e+14	8.78577e-18	0.190402
8.79339e+14	6.23375e-17	2.59816
8.79827e+14	1.00572e-17	-0.84271
8.80315e+14	3.70239e-17	2.25832
8.80804e+14	7.11328e-17	2.39616
8.81292e+14	1.55296e-17	0.076738
8.8178e+14	5.13581e-17	1.84577
8.82268e+14	1.78332e-17	1.5442
8.82757e+14	1.30338e-17	0.383981
8.83245e+14	1.63999e-17	-2.89712
8.83733e+14	8.03312e-17	0.383451
8.84221e+14	9.96027e-17	2.81325
8.8471e+14	2.76327e-16	1.46953
8.85198e+14	3.461e-17	0.840179
8.85686e+14	3.9355e-18	-2.9787
8.86175e+14	7.13732e-18	0.571092
8.86663e+14	1.65923e-17	-0.00216044
8.87151e+14	3.11699e-17	1.28609
8.87639e+14	3.87503e-19	0.662978
8.88128e+14	1.22358e-17	2.79933
8.88616e+14	4.7785e-17	0.794103
8.89104e+14	2.59455e-17	0.832125
8.89593e+14	1.94769e-17	2.7654
8.90081e+14	2.79802e-17	2.27364
8.90569e+14	1.72484e-17	0.860772
8.91057e+14	2.20048e-18	0.0586597
8.91546e+14	2.30434e-17	-1.18505
8.92034e+14	3.16466e-18	-1.72719
8.92522e+14	8.83021e-18	1.25789
8.93011e+14	2.71468e-17	-0.21389
8.93499e+14	1.72505e-18	-0.912621
8.93987e+14	2.23153e-19	-1.08143
8.94475e+14	1.96005e-17	1.02611
8.94964e+14	7.40166e-18	2.81985
8.95452e+14	5.12298e-18	-0.104668
8.9594e+14	2.22475e-17	2.88569
8.96429e+14	2.05298e-17	1.33543
8.96917e+14	3.80607e-17	0.130537
8.97405e+14	5.34659e-18	-1.78192
8.97893e+14	7.81908e-18	1.11222
8.98382e+14	1.62936e-17	2.14573
8.9887e+14	2.16278e-17	1.74886
8.99358e+14	1.23012e-17	-0.360032
8.99846e+14	1.74107e-17	-2.06224
9.00335e+14	3.2468e-17	0.996266
9.00823e+14	2.55035e-17	0.505808
9.01311e+14	7.94973e-18	-2.1611
9.018e+14	4.63404e-18	1.24282
9.02288e+14	7.33066e-18	1.25733
9.02776e+14	3.74434e-17	1.47581
9.03264e+14	1.30077e-17	-0.655083
9.03753e+14	8.84269e-18	2.91198
9.04241e+14	3.20968e-17	0.862451
9.04729e+14	4.07735e-18	-0.0123531
9.05218e+14	3.57177e-18	-2.44259
9.05706e+14	1.47289e-17	1.0762
9.06194e+14	2.55233e-17	0.626269
9.06682e+14	4.79259e-17	-0.269686
9.07171e+14	2.42681e-18	-1.72504
9.07659e+14	1.84753e-17	-1.79484
9.08147e+14	1.83783e-17	0.610431
9.08636e+14	7.46158e-17	0.354189
9.09124e+14	4.1681e-18	-0.922424
9.09612e+14	4.64016e-18	-0.513145
9.101e+14	1.94445e-17	-0.2278
9.10589e+14	2.92854e-17	0.860701
9.11077e+14	3.24085e-19	-2.8772
9.11565e+14	2.50671e-18	2.01795
9.12054e+14	4.38655e-17	0.329688
9.12542e+14	7.35564e-17	-0.0327827
9.1303e+14	2.63093e-18	-1.30803
9.13518e+14	4.33646e-18	-0.253272
9.14007e+14	2.05565e-17	1.02304
9.14495e+14	6.6548e-17	1.33064
9.14983e+14	5.10186e-18	2.90262
9.15471e+14	1.48711e-17	2.30298
9.1596e+14	3.63919e-17	0.578336
9.16448e+14	1.03109e-16	0.767602
9.16936e+14	2.64592e-17	2.76802
9.17425e+14	4.13321e-17	2.3232
